prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	most.likely.cluster
0	0	0.063	0.648	0.069	0.008	0.212	0	0	0	0	0	0	0	4
0	0	0.002	0.136	0.087	0.025	0.75	0	0	0	0	0	0	0	7
0	0.01	0.217	0.745	0.015	0.001	0.012	0	0	0	0	0	0	0	4
0.001	0.776	0.187	0.036	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.153	0.793	0.021	0.003	0.026	0	0	0	0	0	0	0	4
0	0	0.015	0.405	0.104	0.019	0.457	0	0	0	0	0	0	0	7
0	0	0	0.031	0.054	0.022	0.893	0	0	0	0	0	0	0	7
0	0	0	0.01	0.041	0.018	0.931	0	0	0	0	0	0	0	7
0	0	0.031	0.673	0.111	0.013	0.172	0	0	0	0	0	0	0	4
0	0	0	0.017	0.043	0.02	0.92	0	0	0	0	0	0	0	7
0	0.003	0.214	0.772	0.008	0	0.003	0	0	0	0	0	0	0	4
0	0.835	0.153	0.012	0	0	0	0	0	0	0	0	0	0	2
0	0.302	0.442	0.256	0	0	0	0	0	0	0	0	0	0	3
0	0.013	0.26	0.683	0.017	0.001	0.026	0	0	0	0	0	0	0	4
0	0	0.153	0.803	0.031	0	0.013	0	0	0	0	0	0	0	4
0	0	0.063	0.706	0.061	0.007	0.163	0	0	0	0	0	0	0	4
0	0	0	0	0.017	0.013	0.97	0	0	0	0	0	0	0	7
0	0	0.001	0.169	0.078	0.021	0.731	0	0	0	0	0	0	0	7
0	0	0.01	0.278	0.058	0.021	0.633	0	0	0	0	0	0	0	7
0	0	0	0.078	0.059	0.016	0.847	0	0	0	0	0	0	0	7
0	0.042	0.386	0.565	0.007	0	0	0	0	0	0	0	0	0	4
0	0	0	0.047	0.055	0.02	0.878	0	0	0	0	0	0	0	7
0	0	0.001	0.075	0.085	0.028	0.811	0	0	0	0	0	0	0	7
0	0.426	0.376	0.198	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.15	0.076	0.02	0.752	0	0	0	0	0	0	0	7
0.001	0.893	0.098	0.008	0	0	0	0	0	0	0	0	0	0	2
0	0.023	0.301	0.667	0.007	0	0.002	0	0	0	0	0	0	0	4
0	0	0	0.009	0.042	0.018	0.931	0	0	0	0	0	0	0	7
0	0	0	0.036	0.047	0.02	0.897	0	0	0	0	0	0	0	7
0	0	0.004	0.382	0.131	0.031	0.452	0	0	0	0	0	0	0	7
0	0.777	0.198	0.025	0	0	0	0	0	0	0	0	0	0	2
0	0.034	0.341	0.618	0.005	0	0.002	0	0	0	0	0	0	0	4
0	0	0.028	0.755	0.089	0.011	0.117	0	0	0	0	0	0	0	4
0	0	0.087	0.855	0.033	0.003	0.022	0	0	0	0	0	0	0	4
0.009	0.953	0.037	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0.051	0.748	0.077	0.01	0.114	0	0	0	0	0	0	0	4
0	0	0	0	0.001	0.001	0.992	0.004	0.002	0	0	0	0	0	7
0	0	0	0.04	0.052	0.016	0.892	0	0	0	0	0	0	0	7
0	0	0	0.001	0.02	0.012	0.967	0	0	0	0	0	0	0	7
0	0	0.009	0.534	0.149	0.028	0.28	0	0	0	0	0	0	0	4
0	0	0	0	0.011	0.013	0.976	0	0	0	0	0	0	0	7
0	0	0	0.044	0.051	0.013	0.892	0	0	0	0	0	0	0	7
0.005	0.785	0.193	0.017	0	0	0	0	0	0	0	0	0	0	2
0	0	0.021	0.552	0.089	0.013	0.325	0	0	0	0	0	0	0	4
0	0	0.061	0.777	0.07	0.01	0.082	0	0	0	0	0	0	0	4
0	0	0.006	0.175	0.065	0.027	0.727	0	0	0	0	0	0	0	7
0	0.771	0.2	0.029	0	0	0	0	0	0	0	0	0	0	2
0	0.881	0.113	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.185	0.745	0.027	0.005	0.035	0	0	0	0	0	0	0	4
0	0.246	0.483	0.271	0	0	0	0	0	0	0	0	0	0	3
0	0	0.082	0.855	0.03	0.004	0.029	0	0	0	0	0	0	0	4
0	0	0.033	0.602	0.086	0.017	0.262	0	0	0	0	0	0	0	4
0	0.09	0.418	0.488	0.004	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.096	0.079	0.02	0.804	0	0	0	0	0	0	0	7
0	0	0.045	0.761	0.071	0.012	0.111	0	0	0	0	0	0	0	4
0.004	0.739	0.204	0.053	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.029	0.054	0.013	0.904	0	0	0	0	0	0	0	7
0	0.738	0.219	0.043	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.023	0.011	0.962	0	0	0	0	0	0	0	7
0	0	0	0	0.007	0.004	0.989	0	0	0	0	0	0	0	7
0	0	0	0	0.001	0.001	0.994	0.004	0	0	0	0	0	0	7
0	0	0	0.041	0.049	0.018	0.892	0	0	0	0	0	0	0	7
0	0.001	0.066	0.763	0.069	0.012	0.089	0	0	0	0	0	0	0	4
0	0	0.001	0.091	0.095	0.022	0.791	0	0	0	0	0	0	0	7
0	0.002	0.176	0.799	0.019	0	0.004	0	0	0	0	0	0	0	4
0	0.001	0.108	0.848	0.028	0.003	0.012	0	0	0	0	0	0	0	4
0	0	0	0.009	0.038	0.011	0.942	0	0	0	0	0	0	0	7
0	0.503	0.438	0.059	0	0	0	0	0	0	0	0	0	0	2
0	0.029	0.314	0.642	0.009	0.001	0.005	0	0	0	0	0	0	0	4
0	0.623	0.334	0.043	0	0	0	0	0	0	0	0	0	0	2
0.025	0.93	0.043	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.253	0.734	0.006	0	0.003	0	0	0	0	0	0	0	4
0	0.531	0.398	0.071	0	0	0	0	0	0	0	0	0	0	2
0.004	0.936	0.057	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.166	0.804	0.021	0	0.008	0	0	0	0	0	0	0	4
0	0	0	0.001	0.006	0.01	0.982	0.001	0	0	0	0	0	0	7
0	0.472	0.412	0.116	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.145	0.813	0.029	0.002	0.009	0	0	0	0	0	0	0	4
0	0.453	0.422	0.124	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.022	0.008	0.97	0	0	0	0	0	0	0	7
0	0.001	0.123	0.809	0.036	0	0.031	0	0	0	0	0	0	0	4
0	0.062	0.347	0.581	0.006	0	0.004	0	0	0	0	0	0	0	4
0	0	0.005	0.089	0.065	0.025	0.816	0	0	0	0	0	0	0	7
0	0	0.136	0.852	0.009	0.001	0.002	0	0	0	0	0	0	0	4
0	0.002	0.18	0.776	0.026	0	0.016	0	0	0	0	0	0	0	4
0	0	0.001	0.031	0.058	0.021	0.889	0	0	0	0	0	0	0	7
0	0	0.03	0.789	0.07	0.013	0.098	0	0	0	0	0	0	0	4
0	0.001	0.062	0.779	0.064	0.01	0.084	0	0	0	0	0	0	0	4
0	0	0.103	0.86	0.025	0.003	0.009	0	0	0	0	0	0	0	4
0	0	0.128	0.82	0.031	0.003	0.018	0	0	0	0	0	0	0	4
0	0.001	0.14	0.792	0.04	0.004	0.023	0	0	0	0	0	0	0	4
0	0.007	0.129	0.758	0.047	0.006	0.053	0	0	0	0	0	0	0	4
0	0.001	0.073	0.778	0.05	0.011	0.087	0	0	0	0	0	0	0	4
0	0	0	0.012	0.043	0.02	0.925	0	0	0	0	0	0	0	7
0	0	0	0.006	0.026	0.01	0.958	0	0	0	0	0	0	0	7
0	0.003	0.171	0.811	0.011	0.003	0.001	0	0	0	0	0	0	0	4
0	0.058	0.44	0.502	0	0	0	0	0	0	0	0	0	0	4
0	0.088	0.537	0.375	0	0	0	0	0	0	0	0	0	0	3
0	0.001	0.156	0.804	0.028	0.001	0.01	0	0	0	0	0	0	0	4
0	0	0	0.001	0.012	0.009	0.978	0	0	0	0	0	0	0	7
0	0	0.006	0.494	0.129	0.038	0.333	0	0	0	0	0	0	0	4
0	0.003	0.269	0.714	0.01	0.002	0.002	0	0	0	0	0	0	0	4
0	0	0.002	0.111	0.113	0.026	0.748	0	0	0	0	0	0	0	7
0	0.181	0.615	0.204	0	0	0	0	0	0	0	0	0	0	3
0.001	0.755	0.205	0.039	0	0	0	0	0	0	0	0	0	0	2
0	0.899	0.1	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.008	0.036	0.014	0.942	0	0	0	0	0	0	0	7
0	0.001	0.054	0.739	0.061	0.011	0.134	0	0	0	0	0	0	0	4
0	0	0.009	0.543	0.12	0.021	0.307	0	0	0	0	0	0	0	4
0	0	0	0.124	0.101	0.029	0.746	0	0	0	0	0	0	0	7
0	0.836	0.161	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.089	0.766	0.053	0.009	0.081	0	0	0	0	0	0	0	4
0	0.001	0.16	0.807	0.018	0.002	0.012	0	0	0	0	0	0	0	4
0	0.503	0.417	0.08	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.015	0.006	0.975	0	0	0	0	0	0	0	7
0	0	0	0.002	0.017	0.017	0.964	0	0	0	0	0	0	0	7
0	0	0	0	0.002	0.004	0.992	0.001	0	0.001	0	0	0	0	7
0	0	0.092	0.769	0.048	0.003	0.088	0	0	0	0	0	0	0	4
0	0.88	0.116	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.022	0.011	0.964	0	0	0	0	0	0	0	7
0	0	0.005	0.28	0.101	0.024	0.59	0	0	0	0	0	0	0	7
0.001	0.883	0.11	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0.001	0.994	0.004	0.001	0	0	0	0	0	7
0	0	0	0.022	0.057	0.011	0.91	0	0	0	0	0	0	0	7
0	0	0	0.006	0.025	0.007	0.962	0	0	0	0	0	0	0	7
0	0	0	0.064	0.06	0.021	0.855	0	0	0	0	0	0	0	7
0.001	0.743	0.221	0.035	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.039	0.06	0.018	0.883	0	0	0	0	0	0	0	7
0	0	0	0.017	0.027	0.017	0.939	0	0	0	0	0	0	0	7
0	0.153	0.622	0.224	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.225	0.76	0.011	0.001	0.003	0	0	0	0	0	0	0	4
0	0	0	0.069	0.06	0.012	0.859	0	0	0	0	0	0	0	7
0	0.106	0.528	0.364	0	0	0.002	0	0	0	0	0	0	0	3
0	0	0.023	0.698	0.096	0.014	0.169	0	0	0	0	0	0	0	4
0	0	0.002	0.174	0.093	0.033	0.698	0	0	0	0	0	0	0	7
0	0.208	0.391	0.395	0.003	0	0.003	0	0	0	0	0	0	0	4
0	0.593	0.324	0.083	0	0	0	0	0	0	0	0	0	0	2
0	0.05	0.397	0.549	0.003	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.009	0.026	0.012	0.953	0	0	0	0	0	0	0	7
0	0	0.007	0.359	0.119	0.022	0.493	0	0	0	0	0	0	0	7
0	0	0.001	0.069	0.081	0.019	0.83	0	0	0	0	0	0	0	7
0	0	0.096	0.852	0.035	0.002	0.015	0	0	0	0	0	0	0	4
0	0.009	0.235	0.717	0.025	0	0.014	0	0	0	0	0	0	0	4
0	0	0	0	0.019	0.009	0.972	0	0	0	0	0	0	0	7
0	0	0.069	0.867	0.037	0.002	0.025	0	0	0	0	0	0	0	4
0	0.703	0.275	0.022	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.041	0.059	0.024	0.876	0	0	0	0	0	0	0	7
0	0	0	0.001	0.013	0.011	0.975	0	0	0	0	0	0	0	7
0	0.062	0.416	0.519	0.003	0	0	0	0	0	0	0	0	0	4
0	0.001	0.2	0.79	0.008	0.001	0	0	0	0	0	0	0	0	4
0	0.001	0.12	0.854	0.018	0.001	0.006	0	0	0	0	0	0	0	4
0	0	0.002	0.047	0.075	0.026	0.85	0	0	0	0	0	0	0	7
0	0.048	0.361	0.583	0.008	0	0	0	0	0	0	0	0	0	4
0	0	0	0.03	0.048	0.021	0.901	0	0	0	0	0	0	0	7
0	0	0	0.075	0.051	0.026	0.848	0	0	0	0	0	0	0	7
0	0.016	0.281	0.677	0.015	0	0.011	0	0	0	0	0	0	0	4
0	0.01	0.245	0.724	0.014	0	0.007	0	0	0	0	0	0	0	4
0	0.488	0.306	0.2	0.001	0.001	0.004	0	0	0	0	0	0	0	2
0	0	0	0.001	0.013	0.007	0.979	0	0	0	0	0	0	0	7
0	0	0	0.015	0.035	0.019	0.931	0	0	0	0	0	0	0	7
0	0	0.002	0.02	0.035	0.012	0.931	0	0	0	0	0	0	0	7
0	0	0	0.01	0.042	0.016	0.932	0	0	0	0	0	0	0	7
0	0.599	0.341	0.06	0	0	0	0	0	0	0	0	0	0	2
0	0.024	0.368	0.602	0.006	0	0	0	0	0	0	0	0	0	4
0	0.272	0.446	0.281	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.002	0.023	0.007	0.968	0	0	0	0	0	0	0	7
0	0	0	0.007	0.019	0.008	0.965	0.001	0	0	0	0	0	0	7
0	0.09	0.432	0.471	0.006	0	0.001	0	0	0	0	0	0	0	4
0	0	0.001	0.115	0.069	0.018	0.797	0	0	0	0	0	0	0	7
0	0	0	0	0.004	0.004	0.992	0	0	0	0	0	0	0	7
0	0	0	0.016	0.029	0.013	0.942	0	0	0	0	0	0	0	7
0	0.705	0.266	0.029	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.087	0.074	0.023	0.815	0	0	0	0	0	0	0	7
0	0	0.001	0.03	0.054	0.017	0.898	0	0	0	0	0	0	0	7
0	0	0.044	0.708	0.077	0.011	0.16	0	0	0	0	0	0	0	4
0	0.002	0.122	0.777	0.04	0.004	0.055	0	0	0	0	0	0	0	4
0	0.005	0.235	0.748	0.01	0	0.002	0	0	0	0	0	0	0	4
0	0	0	0.052	0.071	0.027	0.85	0	0	0	0	0	0	0	7
0	0	0	0.002	0.012	0.006	0.98	0	0	0	0	0	0	0	7
0	0	0	0.001	0.028	0.007	0.964	0	0	0	0	0	0	0	7
0	0.009	0.292	0.679	0.015	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0.014	0.342	0.081	0.015	0.548	0	0	0	0	0	0	0	7
0	0	0.1	0.858	0.023	0.001	0.018	0	0	0	0	0	0	0	4
0	0	0	0.016	0.038	0.018	0.928	0	0	0	0	0	0	0	7
0	0	0	0	0.002	0.001	0.997	0	0	0	0	0	0	0	7
0	0	0	0	0.006	0.005	0.989	0	0	0	0	0	0	0	7
0	0.513	0.364	0.123	0	0	0	0	0	0	0	0	0	0	2
0	0.04	0.316	0.63	0.008	0.002	0.004	0	0	0	0	0	0	0	4
0.011	0.911	0.071	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0	0.075	0.76	0.059	0.006	0.1	0	0	0	0	0	0	0	4
0	0	0	0	0.011	0.002	0.987	0	0	0	0	0	0	0	7
0	0	0.024	0.71	0.097	0.006	0.163	0	0	0	0	0	0	0	4
0	0	0.025	0.823	0.078	0.01	0.064	0	0	0	0	0	0	0	4
0	0	0	0.072	0.062	0.021	0.845	0	0	0	0	0	0	0	7
0	0	0	0.001	0.013	0.007	0.978	0.001	0	0	0	0	0	0	7
0.039	0.954	0.007	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.138	0.801	0.03	0.005	0.025	0	0	0	0	0	0	0	4
0	0.715	0.273	0.012	0	0	0	0	0	0	0	0	0	0	2
0	0.087	0.414	0.493	0.003	0	0.003	0	0	0	0	0	0	0	4
0	0.003	0.161	0.799	0.023	0.001	0.013	0	0	0	0	0	0	0	4
0	0.002	0.071	0.755	0.048	0.012	0.112	0	0	0	0	0	0	0	4
0	0.174	0.46	0.364	0.002	0	0	0	0	0	0	0	0	0	3
0	0.021	0.284	0.669	0.019	0.001	0.006	0	0	0	0	0	0	0	4
0	0	0	0.014	0.023	0.012	0.951	0	0	0	0	0	0	0	7
0	0	0.001	0.179	0.079	0.02	0.721	0	0	0	0	0	0	0	7
0	0	0.036	0.608	0.082	0.015	0.259	0	0	0	0	0	0	0	4
0	0	0	0.015	0.038	0.023	0.924	0	0	0	0	0	0	0	7
0	0.002	0.204	0.774	0.012	0	0.008	0	0	0	0	0	0	0	4
0	0.049	0.479	0.472	0	0	0	0	0	0	0	0	0	0	3
0	0	0.148	0.809	0.02	0.003	0.02	0	0	0	0	0	0	0	4
0	0	0.167	0.816	0.012	0.002	0.003	0	0	0	0	0	0	0	4
0	0	0	0.01	0.028	0.01	0.952	0	0	0	0	0	0	0	7
0	0.126	0.46	0.41	0.003	0	0.001	0	0	0	0	0	0	0	3
0	0.052	0.388	0.555	0.003	0	0.002	0	0	0	0	0	0	0	4
0	0.031	0.343	0.611	0.012	0.001	0.002	0	0	0	0	0	0	0	4
0.023	0.966	0.011	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.923	0.072	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0.921	0.044	0.02	0.015	0	0	0	0	7
0	0	0.009	0.271	0.112	0.029	0.579	0	0	0	0	0	0	0	7
0	0	0.001	0.152	0.086	0.019	0.742	0	0	0	0	0	0	0	7
0	0	0	0.031	0.067	0.021	0.881	0	0	0	0	0	0	0	7
0	0.022	0.282	0.676	0.009	0.003	0.008	0	0	0	0	0	0	0	4
0	0	0.075	0.806	0.055	0.001	0.063	0	0	0	0	0	0	0	4
0	0	0	0.033	0.065	0.022	0.88	0	0	0	0	0	0	0	7
0	0	0	0.028	0.021	0.016	0.935	0	0	0	0	0	0	0	7
0	0	0.002	0.163	0.092	0.021	0.722	0	0	0	0	0	0	0	7
0	0.004	0.217	0.767	0.007	0	0.005	0	0	0	0	0	0	0	4
0	0	0	0.054	0.045	0.017	0.884	0	0	0	0	0	0	0	7
0	0	0	0.012	0.048	0.02	0.92	0	0	0	0	0	0	0	7
0	0.712	0.282	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0.076	0.866	0.031	0.002	0.025	0	0	0	0	0	0	0	4
0	0	0	0	0.001	0.002	0.997	0	0	0	0	0	0	0	7
0	0.546	0.361	0.093	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.036	0.008	0.952	0	0	0	0	0	0	0	7
0	0	0	0	0.004	0.008	0.988	0	0	0	0	0	0	0	7
0	0	0	0	0.001	0.002	0.997	0	0	0	0	0	0	0	7
0	0	0	0.001	0.014	0.005	0.98	0	0	0	0	0	0	0	7
0	0	0	0.002	0.02	0.016	0.962	0	0	0	0	0	0	0	7
0	0	0.049	0.567	0.055	0.015	0.314	0	0	0	0	0	0	0	4
0	0.393	0.465	0.142	0	0	0	0	0	0	0	0	0	0	3
0	0	0.065	0.816	0.058	0.005	0.056	0	0	0	0	0	0	0	4
0	0.004	0.235	0.75	0.01	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.012	0.037	0.021	0.93	0	0	0	0	0	0	0	7
0	0	0	0	0.001	0	0.989	0.005	0.003	0.002	0	0	0	0	7
0	0.004	0.194	0.775	0.015	0.002	0.01	0	0	0	0	0	0	0	4
0	0.915	0.079	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0.049	0.857	0.057	0.005	0.032	0	0	0	0	0	0	0	4
0	0.047	0.439	0.511	0.002	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.001	0.012	0.01	0.977	0	0	0	0	0	0	0	7
0.002	0.882	0.113	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0	0.008	0.58	0.109	0.018	0.285	0	0	0	0	0	0	0	4
0	0.018	0.313	0.661	0.007	0	0.001	0	0	0	0	0	0	0	4
0	0	0.044	0.764	0.074	0.01	0.108	0	0	0	0	0	0	0	4
0	0.066	0.408	0.519	0.005	0	0.002	0	0	0	0	0	0	0	4
0	0	0.001	0.092	0.088	0.027	0.792	0	0	0	0	0	0	0	7
0	0	0.107	0.841	0.032	0.002	0.018	0	0	0	0	0	0	0	4
0	0	0.02	0.52	0.112	0.018	0.33	0	0	0	0	0	0	0	4
0	0	0.013	0.418	0.108	0.02	0.441	0	0	0	0	0	0	0	7
0	0	0.002	0.247	0.124	0.028	0.599	0	0	0	0	0	0	0	7
0	0	0	0	0.003	0.004	0.993	0	0	0	0	0	0	0	7
0	0.02	0.348	0.626	0.005	0	0.001	0	0	0	0	0	0	0	4
0.009	0.925	0.06	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.338	0.154	0.027	0.479	0	0	0	0	0	0	0	7
0	0	0.006	0.308	0.116	0.03	0.54	0	0	0	0	0	0	0	7
0	0.566	0.334	0.1	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.06	0.092	0.028	0.82	0	0	0	0	0	0	0	7
0	0	0.004	0.137	0.111	0.032	0.716	0	0	0	0	0	0	0	7
0	0	0.038	0.855	0.065	0.004	0.038	0	0	0	0	0	0	0	4
0	0	0	0.002	0.014	0.01	0.974	0	0	0	0	0	0	0	7
0	0.001	0.105	0.857	0.029	0	0.008	0	0	0	0	0	0	0	4
0	0	0	0	0.004	0.005	0.991	0	0	0	0	0	0	0	7
0	0	0	0.005	0.016	0.009	0.967	0.002	0.001	0	0	0	0	0	7
0	0.022	0.383	0.593	0.002	0	0	0	0	0	0	0	0	0	4
0	0.11	0.593	0.296	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.002	0.012	0.004	0.982	0	0	0	0	0	0	0	7
0	0	0.008	0.604	0.11	0.021	0.257	0	0	0	0	0	0	0	4
0	0.051	0.311	0.602	0.022	0	0.014	0	0	0	0	0	0	0	4
0	0	0	0.112	0.114	0.04	0.734	0	0	0	0	0	0	0	7
0	0	0.067	0.859	0.045	0.006	0.023	0	0	0	0	0	0	0	4
0	0.001	0.131	0.777	0.038	0.003	0.05	0	0	0	0	0	0	0	4
0	0	0.026	0.722	0.084	0.014	0.154	0	0	0	0	0	0	0	4
0	0	0.118	0.83	0.031	0.004	0.017	0	0	0	0	0	0	0	4
0	0	0	0	0.014	0.009	0.977	0	0	0	0	0	0	0	7
0	0.267	0.475	0.257	0.001	0	0	0	0	0	0	0	0	0	3
0	0.001	0.136	0.803	0.027	0.002	0.031	0	0	0	0	0	0	0	4
0	0	0	0.054	0.068	0.018	0.86	0	0	0	0	0	0	0	7
0	0	0.04	0.71	0.077	0.011	0.162	0	0	0	0	0	0	0	4
0	0	0	0.004	0.022	0.01	0.964	0	0	0	0	0	0	0	7
0	0	0.012	0.59	0.115	0.02	0.263	0	0	0	0	0	0	0	4
0	0	0	0.012	0.026	0.011	0.951	0	0	0	0	0	0	0	7
0	0	0	0.078	0.074	0.022	0.826	0	0	0	0	0	0	0	7
0	0.023	0.486	0.487	0.004	0	0	0	0	0	0	0	0	0	4
0	0.001	0.126	0.84	0.026	0	0.007	0	0	0	0	0	0	0	4
0	0	0	0.036	0.034	0.02	0.91	0	0	0	0	0	0	0	7
0	0.789	0.194	0.017	0	0	0	0	0	0	0	0	0	0	2
0	0	0.041	0.767	0.088	0.018	0.086	0	0	0	0	0	0	0	4
0	0	0.104	0.829	0.043	0.003	0.021	0	0	0	0	0	0	0	4
0	0	0.003	0.08	0.052	0.01	0.855	0	0	0	0	0	0	0	7
0	0.003	0.246	0.741	0.008	0.002	0	0	0	0	0	0	0	0	4
0	0	0	0	0.002	0.003	0.995	0	0	0	0	0	0	0	7
0.001	0.784	0.202	0.013	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.204	0.775	0.014	0.001	0.003	0	0	0	0	0	0	0	4
0	0	0	0.004	0.027	0.018	0.951	0	0	0	0	0	0	0	7
0	0	0	0	0.005	0.004	0.991	0	0	0	0	0	0	0	7
0	0	0	0.012	0.028	0.013	0.947	0	0	0	0	0	0	0	7
0	0	0	0.011	0.031	0.01	0.948	0	0	0	0	0	0	0	7
0	0.005	0.248	0.729	0.012	0	0.006	0	0	0	0	0	0	0	4
0	0.361	0.486	0.153	0	0	0	0	0	0	0	0	0	0	3
0	0.009	0.27	0.71	0.009	0	0.002	0	0	0	0	0	0	0	4
0	0.314	0.508	0.178	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.001	0.007	0.009	0.983	0	0	0	0	0	0	0	7
0	0	0.002	0.109	0.073	0.023	0.793	0	0	0	0	0	0	0	7
0	0.001	0.095	0.769	0.044	0.012	0.079	0	0	0	0	0	0	0	4
0	0	0	0	0.007	0.011	0.981	0.001	0	0	0	0	0	0	7
0	0	0.011	0.411	0.107	0.017	0.454	0	0	0	0	0	0	0	7
0	0	0	0.122	0.093	0.028	0.757	0	0	0	0	0	0	0	7
0	0	0.107	0.819	0.04	0.004	0.03	0	0	0	0	0	0	0	4
0	0	0	0.045	0.059	0.022	0.874	0	0	0	0	0	0	0	7
0.004	0.967	0.029	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.913	0.079	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.005	0.003	0.991	0	0	0	0	0	0	0	7
0	0.008	0.184	0.765	0.028	0.002	0.013	0	0	0	0	0	0	0	4
0	0	0.001	0.114	0.084	0.024	0.777	0	0	0	0	0	0	0	7
0	0	0	0.007	0.023	0.011	0.959	0	0	0	0	0	0	0	7
0	0	0	0.028	0.046	0.019	0.907	0	0	0	0	0	0	0	7
0	0	0	0.007	0.026	0.012	0.955	0	0	0	0	0	0	0	7
0	0	0	0.005	0.02	0.017	0.958	0	0	0	0	0	0	0	7
0	0	0	0.006	0.017	0.006	0.971	0	0	0	0	0	0	0	7
0	0.001	0.146	0.795	0.028	0.003	0.027	0	0	0	0	0	0	0	4
0	0	0	0.021	0.037	0.016	0.926	0	0	0	0	0	0	0	7
0	0	0	0.001	0.014	0.011	0.974	0	0	0	0	0	0	0	7
0	0	0.123	0.846	0.024	0.001	0.006	0	0	0	0	0	0	0	4
0	0	0	0.009	0.015	0.004	0.971	0	0	0.001	0	0	0	0	7
0	0.002	0.088	0.834	0.039	0.004	0.033	0	0	0	0	0	0	0	4
0	0.301	0.539	0.159	0.001	0	0	0	0	0	0	0	0	0	3
0	0.003	0.239	0.751	0.005	0.002	0	0	0	0	0	0	0	0	4
0	0	0.01	0.522	0.126	0.021	0.321	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0.994	0.005	0.001	0	0	0	0	0	7
0	0	0	0	0.01	0.008	0.982	0	0	0	0	0	0	0	7
0	0	0	0.066	0.075	0.023	0.836	0	0	0	0	0	0	0	7
0	0.328	0.434	0.237	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.016	0.368	0.108	0.024	0.484	0	0	0	0	0	0	0	7
0	0.132	0.385	0.471	0.008	0	0.004	0	0	0	0	0	0	0	4
0	0	0	0.003	0.012	0.008	0.977	0	0	0	0	0	0	0	7
0	0.007	0.14	0.801	0.026	0.002	0.024	0	0	0	0	0	0	0	4
0	0	0.006	0.399	0.101	0.025	0.469	0	0	0	0	0	0	0	7
0	0.315	0.444	0.239	0.001	0.001	0	0	0	0	0	0	0	0	3
0	0	0	0.002	0.009	0.017	0.972	0	0	0	0	0	0	0	7
0	0	0.004	0.147	0.087	0.033	0.729	0	0	0	0	0	0	0	7
0	0	0.008	0.48	0.127	0.025	0.36	0	0	0	0	0	0	0	4
0	0	0.094	0.789	0.051	0.009	0.057	0	0	0	0	0	0	0	4
0	0	0.009	0.628	0.104	0.017	0.242	0	0	0	0	0	0	0	4
0	0.844	0.149	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0	0.042	0.756	0.071	0.013	0.118	0	0	0	0	0	0	0	4
0	0.001	0.131	0.818	0.036	0.004	0.01	0	0	0	0	0	0	0	4
0	0.203	0.521	0.275	0.001	0	0	0	0	0	0	0	0	0	3
