prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	prob.cluster15	prob.cluster16	most.likely.cluster
0	0	0.002	0.061	0.937	0	0	0	0	0	0	0	0	0	0	0	5
0.022	0.936	0.035	0.007	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.054	0.393	0.55	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.01	0.266	0.691	0.033	0	0	0	0	0	0	0	0	0	0	0	4
0	0.021	0.339	0.63	0.01	0	0	0	0	0	0	0	0	0	0	0	4
0	0.006	0.337	0.653	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.006	0.158	0.836	0	0	0	0	0	0	0	0	0	0	0	5
0	0.107	0.259	0.485	0.149	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.724	0.199	0.077	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.133	0.643	0.222	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.164	0.83	0	0	0	0	0	0	0	0	0	0	0	5
0	0.013	0.355	0.62	0.012	0	0	0	0	0	0	0	0	0	0	0	4
0.001	0.885	0.096	0.018	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.274	0.691	0.031	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.046	0.422	0.532	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.057	0.943	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.029	0.971	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.088	0.7	0.212	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.054	0.946	0	0	0	0	0	0	0	0	0	0	0	5
0	0.01	0.337	0.652	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0.933	0.058	0.009	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.428	0.369	0.203	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.036	0.35	0.593	0.021	0	0	0	0	0	0	0	0	0	0	0	4
0	0.006	0.268	0.695	0.031	0	0	0	0	0	0	0	0	0	0	0	4
0	0.005	0.148	0.652	0.195	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.017	0.219	0.764	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.037	0.307	0.656	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.081	0.915	0	0	0	0	0	0	0	0	0	0	0	5
0	0.101	0.462	0.435	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.004	0.064	0.932	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.136	0.862	0	0	0	0	0	0	0	0	0	0	0	5
0	0.551	0.286	0.162	0.001	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.004	0.192	0.804	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.965	0.029	0.004	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.057	0.366	0.57	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.034	0.966	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.065	0.933	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.018	0.433	0.549	0	0	0	0	0	0	0	0	0	0	0	5
0	0.878	0.109	0.013	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.062	0.398	0.537	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.084	0.723	0.192	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.223	0.743	0.033	0	0	0	0	0	0	0	0	0	0	0	4
0.008	0.984	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.117	0.727	0.153	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.997	0	0	0.001	0	0.001	0	0	0	0	0	0	5
0	0	0	0.065	0.935	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.011	0.989	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.039	0.629	0.332	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.079	0.921	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.903	0.081	0.014	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.07	0.603	0.327	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.142	0.737	0.12	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.014	0.18	0.806	0	0	0	0	0	0	0	0	0	0	0	5
0	0.865	0.106	0.029	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.945	0.049	0.006	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.014	0.271	0.683	0.032	0	0	0	0	0	0	0	0	0	0	0	4
0	0.404	0.394	0.202	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.202	0.765	0.031	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.087	0.591	0.322	0	0	0	0	0	0	0	0	0	0	0	4
0	0.138	0.444	0.417	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.008	0.133	0.859	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.137	0.709	0.152	0	0	0	0	0	0	0	0	0	0	0	4
0.001	0.818	0.125	0.056	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.059	0.939	0	0	0	0	0	0	0	0	0	0	0	5
0	0.831	0.131	0.038	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0.993	0.001	0.002	0	0.003	0.001	0	0	0	0	0	0	5
0	0	0.002	0.081	0.917	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.145	0.716	0.139	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.144	0.848	0	0	0	0	0	0	0	0	0	0	0	5
0	0.006	0.284	0.703	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.247	0.738	0.014	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.033	0.967	0	0	0	0	0	0	0	0	0	0	0	5
0	0.732	0.234	0.034	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.054	0.386	0.55	0.01	0	0	0	0	0	0	0	0	0	0	0	4
0	0.783	0.195	0.022	0	0	0	0	0	0	0	0	0	0	0	0	2
0.036	0.947	0.014	0.003	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.015	0.374	0.609	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0.696	0.249	0.055	0	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.977	0.02	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.296	0.691	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.626	0.274	0.1	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.278	0.698	0.02	0	0	0	0	0	0	0	0	0	0	0	4
0	0.603	0.32	0.077	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.233	0.738	0.025	0	0	0	0	0	0	0	0	0	0	0	4
0	0.112	0.401	0.481	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.012	0.121	0.867	0	0	0	0	0	0	0	0	0	0	0	5
0	0.005	0.259	0.73	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0.013	0.299	0.673	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.049	0.951	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.098	0.796	0.106	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.167	0.729	0.104	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.219	0.76	0.02	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.256	0.706	0.035	0	0	0	0	0	0	0	0	0	0	0	4
0	0.009	0.259	0.7	0.032	0	0	0	0	0	0	0	0	0	0	0	4
0	0.013	0.255	0.644	0.088	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.156	0.727	0.116	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.041	0.959	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.025	0.975	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.321	0.674	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0.105	0.475	0.42	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.175	0.522	0.303	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.005	0.263	0.709	0.023	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.048	0.519	0.433	0	0	0	0	0	0	0	0	0	0	0	4
0	0.007	0.388	0.605	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.168	0.826	0	0	0	0	0	0	0	0	0	0	0	5
0	0.334	0.477	0.189	0	0	0	0	0	0	0	0	0	0	0	0	3
0.002	0.869	0.097	0.032	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.968	0.03	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.022	0.978	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.165	0.653	0.181	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.047	0.574	0.379	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.235	0.757	0	0	0	0	0	0	0	0	0	0	0	5
0	0.938	0.06	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.198	0.695	0.105	0	0	0	0	0	0	0	0	0	0	0	4
0	0.004	0.285	0.696	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0.7	0.252	0.048	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.013	0.987	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.002	0.997	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.195	0.692	0.11	0	0	0	0	0	0	0	0	0	0	0	4
0.001	0.946	0.051	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.024	0.309	0.667	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.935	0.055	0.008	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.995	0.002	0	0.002	0	0.001	0	0	0	0	0	0	5
0	0	0.001	0.051	0.948	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.105	0.892	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.857	0.114	0.027	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.072	0.927	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.042	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0	0.333	0.474	0.193	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.015	0.319	0.661	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.004	0.107	0.889	0	0	0	0	0	0	0	0	0	0	0	5
0	0.173	0.485	0.342	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.092	0.715	0.193	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.216	0.778	0	0	0	0	0	0	0	0	0	0	0	5
0	0.287	0.356	0.354	0.003	0	0	0	0	0	0	0	0	0	0	0	3
0	0.737	0.205	0.058	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.109	0.446	0.445	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.021	0.979	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.037	0.402	0.561	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.006	0.114	0.88	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.213	0.769	0.016	0	0	0	0	0	0	0	0	0	0	0	4
0	0.029	0.327	0.625	0.019	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.175	0.789	0.034	0	0	0	0	0	0	0	0	0	0	0	4
0	0.85	0.131	0.019	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.08	0.92	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0.106	0.456	0.436	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.007	0.337	0.653	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.002	0.279	0.713	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.084	0.914	0	0	0	0	0	0	0	0	0	0	0	5
0	0.086	0.425	0.489	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.067	0.932	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.008	0.103	0.889	0	0	0	0	0	0	0	0	0	0	0	5
0	0.042	0.347	0.601	0.01	0	0	0	0	0	0	0	0	0	0	0	4
0	0.023	0.346	0.618	0.013	0	0	0	0	0	0	0	0	0	0	0	4
0	0.601	0.266	0.132	0.001	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.056	0.943	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.041	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.041	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0	0.78	0.177	0.043	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.059	0.412	0.529	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.404	0.388	0.208	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.013	0.987	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.015	0.985	0	0	0	0	0	0	0	0	0	0	0	5
0	0.146	0.43	0.423	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.011	0.131	0.858	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.032	0.967	0	0	0	0	0	0	0	0	0	0	0	5
0	0.847	0.136	0.017	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.003	0.125	0.872	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.054	0.946	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.143	0.656	0.199	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.209	0.733	0.055	0	0	0	0	0	0	0	0	0	0	0	4
0	0.022	0.352	0.62	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.097	0.902	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.008	0.992	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.021	0.979	0	0	0	0	0	0	0	0	0	0	0	5
0	0.025	0.39	0.577	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.043	0.35	0.607	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.226	0.738	0.035	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.046	0.954	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.006	0.993	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0.647	0.263	0.089	0.001	0	0	0	0	0	0	0	0	0	0	0	2
0	0.07	0.389	0.526	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0.004	0.968	0.023	0.005	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.159	0.704	0.136	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.09	0.698	0.212	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.096	0.819	0.085	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.004	0.105	0.891	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0.041	0.957	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.237	0.732	0.029	0	0	0	0	0	0	0	0	0	0	0	4
0	0.878	0.114	0.008	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.169	0.427	0.402	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.006	0.29	0.689	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.176	0.704	0.12	0	0	0	0	0	0	0	0	0	0	0	4
0	0.282	0.406	0.312	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.057	0.358	0.577	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.036	0.964	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.011	0.226	0.763	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.095	0.613	0.292	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.033	0.967	0	0	0	0	0	0	0	0	0	0	0	5
0	0.008	0.288	0.697	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0.115	0.49	0.394	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.009	0.269	0.702	0.02	0	0	0	0	0	0	0	0	0	0	0	4
0	0.002	0.31	0.687	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.022	0.978	0	0	0	0	0	0	0	0	0	0	0	5
0	0.203	0.428	0.368	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.112	0.41	0.475	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.048	0.376	0.575	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0.029	0.969	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.966	0.029	0.004	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.947	0.01	0.005	0.01	0.015	0.013	0	0	0	0	0	0	5
0	0	0.022	0.302	0.676	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.007	0.182	0.811	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.075	0.925	0	0	0	0	0	0	0	0	0	0	0	5
0	0.036	0.348	0.599	0.017	0	0	0	0	0	0	0	0	0	0	0	4
0	0.006	0.212	0.7	0.082	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.066	0.933	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.04	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.007	0.222	0.771	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.345	0.645	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.059	0.94	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.042	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0	0.867	0.125	0.008	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.178	0.805	0.016	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.68	0.235	0.085	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.022	0.978	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.114	0.545	0.339	0	0	0	0	0	0	0	0	0	0	0	4
0	0.552	0.32	0.128	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.159	0.763	0.077	0	0	0	0	0	0	0	0	0	0	0	4
0	0.004	0.353	0.639	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.003	0.031	0.966	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0.991	0.001	0.003	0.002	0.001	0.001	0	0	0	0.001	0	0	5
0	0.003	0.316	0.676	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0.001	0.965	0.032	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.178	0.78	0.042	0	0	0	0	0	0	0	0	0	0	0	4
0	0.087	0.476	0.437	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.008	0.991	0	0	0	0.001	0	0	0	0	0	0	0	5
0	0.943	0.054	0.003	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.065	0.624	0.311	0	0	0	0	0	0	0	0	0	0	0	4
0	0.038	0.407	0.555	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.131	0.745	0.124	0	0	0	0	0	0	0	0	0	0	0	4
0	0.117	0.418	0.465	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.146	0.853	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.217	0.752	0.027	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.042	0.536	0.422	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.031	0.45	0.519	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.017	0.331	0.652	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0.046	0.42	0.534	0	0	0	0	0	0	0	0	0	0	0	0	4
0.018	0.962	0.015	0.005	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.011	0.429	0.56	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.024	0.39	0.586	0	0	0	0	0	0	0	0	0	0	0	5
0	0.723	0.227	0.05	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.115	0.884	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.01	0.192	0.798	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.131	0.817	0.052	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.219	0.774	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.009	0.989	0	0.001	0.001	0	0	0	0	0	0	0	0	5
0	0.04	0.453	0.506	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0.242	0.505	0.253	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.07	0.612	0.318	0	0	0	0	0	0	0	0	0	0	0	4
0	0.108	0.345	0.533	0.014	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.004	0.177	0.819	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.149	0.813	0.038	0	0	0	0	0	0	0	0	0	0	0	4
0	0.005	0.238	0.705	0.052	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.084	0.712	0.204	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.226	0.749	0.024	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0.406	0.391	0.203	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.241	0.718	0.039	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.082	0.916	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.125	0.648	0.227	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.05	0.648	0.302	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.046	0.954	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.145	0.854	0	0	0	0	0	0	0	0	0	0	0	5
0	0.083	0.519	0.398	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.002	0.256	0.731	0.011	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.065	0.934	0	0	0	0	0	0	0	0	0	0	0	5
0	0.897	0.088	0.015	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.106	0.781	0.113	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.212	0.753	0.035	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.119	0.873	0	0	0	0	0	0	0	0	0	0	0	5
0	0.015	0.374	0.611	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0.899	0.092	0.009	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.012	0.347	0.638	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.021	0.979	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.033	0.966	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.019	0.981	0	0	0	0	0	0	0	0	0	0	0	5
0	0.013	0.339	0.644	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0.517	0.348	0.135	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.019	0.403	0.578	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.49	0.375	0.135	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.136	0.86	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.179	0.735	0.084	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.003	0.996	0	0.001	0	0	0	0	0	0	0	0	0	5
0	0	0.034	0.42	0.546	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.151	0.845	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.208	0.777	0.014	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.08	0.919	0	0	0	0	0	0	0	0	0	0	0	5
0.006	0.978	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.959	0.033	0.006	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.004	0.994	0	0	0	0	0.001	0	0	0	0	0	0	5
0	0.009	0.3	0.67	0.021	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.007	0.157	0.836	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.015	0.985	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.048	0.952	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.024	0.976	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.013	0.986	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.015	0.985	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.256	0.688	0.052	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.04	0.96	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.262	0.727	0.009	0	0	0	0	0	0	0	0	0	0	0	4
